"optevia_projectSet", "detica_detica_projectadvisorrole_optevia_project_ProjectAdvisorRole", "detica_detica_projectadvisorrole_optevia_project_ProjectAdviso00"
"optevia_projectSet", "detica_detica_skilledresourcelevel_optevia_project_skilledresourcerequired", "detica_detica_skilledresourcelevel_optevia_project_skilledreso00"
"detica_ordermarketresourceSet", "detica_detica_ordermarketresource_detica_orderadvisorresource_ordermarketresourceid", "detica_detica_ordermarketresource_detica_orderadvisorresource_00"
"BusinessUnitSet", "detica_businessunit_detica_specialistdeliveryprovider_ServiceProvider", "detica_businessunit_detica_specialistdeliveryprovider_ServiceP00"
"BusinessUnitSet", "detica_businessunit_detica_omisorder_LeadDeliveryServiceProvider", "detica_businessunit_detica_omisorder_LeadDeliveryServiceProvid00"
"BusinessUnitSet", "detica_businessunit_detica_omisorder_LeadHandlingServiceProvider", "detica_businessunit_detica_omisorder_LeadHandlingServiceProvid00"
"detica_specialistdeliveryproviderSet", "detica_team_detica_specialistdeliveryprovider_overseasmanagementteamid", "detica_team_detica_specialistdeliveryprovider_overseasmanageme00"
"detica_specialistdeliveryproviderSet", "detica_businessunit_detica_specialistdeliveryprovider_ServiceProvider", "detica_businessunit_detica_specialistdeliveryprovider_ServiceP00"
"detica_specialistdeliveryproviderSet", "detica_specialistdeliveryprovider_PrincipalObjectAttributeAccesses", "detica_specialistdeliveryprovider_PrincipalObjectAttributeAcce00"
"detica_specialistdeliveryproviderSet", "detica_detica_specialistdeliveryprovider_detica_omisorder_SpecialistDeliveryProvider", "detica_detica_specialistdeliveryprovider_detica_omisorder_Spec00"
"optevia_projectserviceproviderSet", "detica_detica_projectadvisorrole_optevia_projectserviceprovider_ProjectAdvisorRole", "detica_detica_projectadvisorrole_optevia_projectserviceprovide00"
"detica_projectadvisorroleSet", "detica_detica_projectadvisorrole_optevia_project_ProjectAdvisorRole", "detica_detica_projectadvisorrole_optevia_project_ProjectAdviso00"
"detica_projectadvisorroleSet", "detica_detica_projectadvisorrole_optevia_projectserviceprovider_ProjectAdvisorRole", "detica_detica_projectadvisorrole_optevia_projectserviceprovide00"
"detica_investmentrdelementSet", "detica_detica_investmentrdelement_optevia_project_investmentrdelement", "detica_detica_investmentrdelement_optevia_project_investmentrd00"
"RecurringAppointmentMasterSet", "optevia_recurringappointmentmaster_InteractionCommunicationChannel", "optevia_recurringappointmentmaster_InteractionCommunicationCha00"
"detica_skilledresourcelevelSet", "detica_detica_skilledresourcelevel_optevia_project_skilledresourcerequired", "detica_detica_skilledresourcelevel_optevia_project_skilledreso00"
"DuplicateRecordSet", "optevia_fdiaftercarevisitserviceprovider_DuplicateMatchingRecord", "optevia_fdiaftercarevisitserviceprovider_DuplicateMatchingReco00"
"DuplicateRecordSet", "optevia_organisationcountrylevelofinterest_DuplicateMatchingRecord", "optevia_organisationcountrylevelofinterest_DuplicateMatchingRe00"
"DuplicateRecordSet", "detica_investmentstrategicpoliticalimportance_DuplicateBaseRecord", "detica_investmentstrategicpoliticalimportance_DuplicateBaseRec00"
"DuplicateRecordSet", "detica_investmentstrategicpoliticalimportance_DuplicateMatchingRecord", "detica_investmentstrategicpoliticalimportance_DuplicateMatchin00"
"SystemUserSet", "lk_detica_investmentstrategicpoliticalimportance_createdonbehalfby", "lk_detica_investmentstrategicpoliticalimportance_createdonbeha00"
"SystemUserSet", "lk_optevia_organisationcountrylevelofinterest_modifiedonbehalfby", "lk_optevia_organisationcountrylevelofinterest_modifiedonbehalf00"
"SystemUserSet", "lk_detica_investmentstrategicpoliticalimportance_modifiedonbehalfby", "lk_detica_investmentstrategicpoliticalimportance_modifiedonbeh00"
"optevia_fdiaftercarevisittaskprioritySet", "optevia_fdiaftercarevisittaskpriority_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisittaskpriority_PrincipalObjectAttribute00"
"optevia_interactioncommunicationchannelSet", "optevia_interactioncommunicationchannel_PrincipalObjectAttributeAccesses", "optevia_interactioncommunicationchannel_PrincipalObjectAttribu00"
"optevia_interactioncommunicationchannelSet", "optevia_recurringappointmentmaster_InteractionCommunicationChannel", "optevia_recurringappointmentmaster_InteractionCommunicationCha00"
"optevia_communicationpreferenceSet", "optevia_communicationpreference_PrincipalObjectAttributeAccesses", "optevia_communicationpreference_PrincipalObjectAttributeAccess00"
"detica_specificinvestmentprogrammeSet", "detica_specificinvestmentprogramme_PrincipalObjectAttributeAccesses", "detica_specificinvestmentprogramme_PrincipalObjectAttributeAcc00"
